Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths,Flag
08/23/2020,02/01/2020,08/22/2020,IA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",65-74,16,
08/23/2020,02/01/2020,08/22/2020,IA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",75-84,10,
08/23/2020,02/01/2020,08/22/2020,IA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",85+,26,
08/23/2020,02/01/2020,08/22/2020,IA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",All ages,64,
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,55-64,14,
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,65-74,20,
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,75-84,15,
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,85+,15,
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Sepsis,Sepsis,A40-A41,All ages,72,
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,75-84,11,
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,85+,12,
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Malignant neoplasms,Malignant neoplasms,C00-C97,All ages,36,
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,55-64,23,
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,65-74,41,
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,75-84,35,
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,85+,28,
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Diabetes,Diabetes,E10-E14,All ages,135,
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,55-64,11,
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,65-74,13,
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,75-84,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,85+,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Obesity,Obesity,E65-E68,All ages,42,
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,75-84,12,
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,85+,36,
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Alzheimer disease,Alzheimer disease,G30,All ages,51,
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",65-74,18,
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",75-84,43,
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",85+,79,
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",All ages,140,
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,55-64,11,
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,65-74,28,
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,75-84,10,
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,85+,23,
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Renal failure,Renal failure,N17-N19,All ages,82,
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",75-84,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",85+,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",All ages,28,
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",35-44,13,
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",45-54,24,
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",55-64,76,
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",65-74,151,
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",75-84,127,
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",85+,168,
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",All ages,572,
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,35-44,13,
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,45-54,37,
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,55-64,122,
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,65-74,204,
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,75-84,226,
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,85+,326,
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,IA,Coronavirus Disease 2019,COVID-19,U071,All ages,940,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,13,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,19,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,26,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Influenza and pneumonia,J09-J18,All ages,66,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,15,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,13,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All ages,38,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,18,
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,ID,Respiratory diseases,Adult respiratory distress syndrome,J80,All ages,34,
